SGB_ID,MAGs_in_SGB,Yak_MAGs,Antelope_MAGs,Ass_MAGs,Cattle_MAGs,Horse_MAGs,Sheep_MAGs,Representative_genome,Quality,Completeness,Contamination,Quality_Score,tRNAs_number,tRNAs_decoding_Standard_20_AA,5S_rRNA_num,16S_rRNA_num,23S_rRNA_num,GTDB_domain,GTDB_phylum
SGB_11011,2,0,2,0,0,0,0,TP20200824-WDL39_DT2009055568-1_bin.226.fa,Medium,86.53,3.54,68.83,23,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11012,2,0,2,0,0,0,0,TP20200824-WDL70_DT2009055579-1_bin.191.fa,Medium,85.57,3.27,69.22,27,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11013,1,0,1,0,0,0,0,TP20200824-WDL71_DT2009055580-1_bin.232.fa,Medium,85.37,2.46,73.07,28,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11014,1,0,1,0,0,0,0,TP20200825-WDL13_DT2009055594-1_bin.153.fa,Medium,78.64,2.61,65.59,30,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11015,3,0,3,0,0,0,0,TP20200825-WDL49_DT2009055602-1_bin.322.fa,Medium,81.6,1.34,74.9,39,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_11016,1,0,1,0,0,0,0,TP20200825-WDL92_DT2009055613-1_bin.108.fa,Medium,61.99,1.72,53.39,21,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11017,2,0,0,0,0,0,2,T1900044549_TS20190015_bin.63.fa,High,95.75,1.47,88.4,38,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11018,2,0,0,0,0,0,2,T1900044777_TS20190243_bin.157.fa,High,93.09,2.18,82.19,41,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11019,2,0,0,0,0,0,2,T1900044790_TS20190256_bin.98.fa,High,92,2.8,78,31,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11020,2,2,0,0,0,0,0,T1900045506_YK20190200_bin.361.fa,High,90.05,1.09,84.6,36,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11021,2,1,0,0,0,0,1,T1900045703_YK20190397_bin.185.fa,High,95.08,2.62,81.98,41,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11022,2,0,2,0,0,0,0,TP20200812-DBC51_DT2009055274-1_bin.265.fa,High,95.08,0.08,94.68,39,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11023,2,0,1,0,0,0,1,TP20200815-DZC68_DT2009055538-1_bin.266.fa,High,95.08,2.26,83.78,37,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11024,2,0,2,0,0,0,0,TP20200824-WDL71_DT2009055580-1_bin.286.fa,High,91.02,1.53,83.37,25,13,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_11025,2,0,2,0,0,0,0,TP20200824-WDL80_DT2009055589-1_bin.175.fa,High,92.02,2.89,77.57,40,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_11026,2,0,2,0,0,0,0,TP20200824-WDL82_DT2009055591-1_bin.243.fa,High,91.37,1.74,82.67,46,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11027,1,0,0,0,0,0,1,T1900044545_TS20190011_bin.180.fa,High,95.08,2.01,85.03,40,18,3,1,0,d__Bacteria,p__Firmicutes_A
SGB_11028,1,0,0,0,0,0,1,T1900044577_TS20190043_bin.78.fa,High,91.87,3.57,74.02,38,18,2,1,0,d__Bacteria,p__Firmicutes_A
SGB_11029,1,0,0,0,0,0,1,T1900044607_TS20190073_bin.269.fa,High,93.64,0.92,89.04,38,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11030,1,0,0,0,0,0,1,T1900044614_TS20190080_bin.273.fa,High,93,2.25,81.75,38,15,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_11031,1,1,0,0,0,0,0,T1900045317_YK20190006_bin.44.fa,High,90.72,0.81,86.67,23,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11032,1,1,0,0,0,0,0,T1900045548_YK20190242_bin.73.fa,High,94.41,0.84,90.21,31,14,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_11033,1,0,1,0,0,0,0,TP20200812-DBC31_DT2009055254-1_bin.430.fa,High,94.41,2.83,80.26,37,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11034,1,0,1,0,0,0,0,TP20200815-DZC47_DT2009055517-1_bin.209.fa,High,94.18,2.56,81.38,29,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_11035,1,0,1,0,0,0,0,TP20200823-QMN4_DT2009055551-1_bin.46.fa,High,91.07,1.34,84.37,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11036,1,0,1,0,0,0,0,TP20200824-WDL73_DT2009055582-1_bin.268.fa,High,95.08,0.02,94.98,37,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_11037,26,0,26,0,0,0,0,TP20200812-DBC57_DT2009055280-1_bin.148.fa,High,96.01,1.18,90.11,36,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11038,23,0,23,0,0,0,0,TP20200815-DZC8_DT2009055478-1_bin.160.fa,High,95.53,0.04,95.33,38,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_11039,21,0,21,0,0,0,0,TP20200814-DZC115_DT2009055443-1_bin.73.fa,High,91.11,0.38,89.21,42,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11040,20,0,20,0,0,0,0,TP20200815-DZC53_DT2009055523-1_bin.232.fa,High,91.22,1.68,82.82,32,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11041,15,6,0,0,9,0,0,T1900045477_YK20190171_bin.106.fa,High,95.11,0.08,94.71,46,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11042,15,0,15,0,0,0,0,TP20200814-DZC76_DT2009055404-1_bin.54.fa,High,93.99,1.36,87.19,41,19,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11043,15,0,15,0,0,0,0,TP20200825-WDL31_DT2009055597-1_bin.38.fa,High,94.1,0.86,89.8,39,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11044,13,0,13,0,0,0,0,TP20200812-DBC60_DT2009055283-1_bin.238.fa,High,92.72,0.34,91.02,41,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11045,13,0,13,0,0,0,0,TP20200815-DZC24_DT2009055494-1_bin.65.fa,High,92.84,0.55,90.09,45,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11046,12,11,0,0,0,0,1,T1900045550_YK20190244_bin.164.fa,High,92.34,2.86,78.04,44,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11047,12,0,9,0,3,0,0,TP20200812-DBC68_DT2009055291-1_bin.331.fa,High,94.52,0.02,94.42,42,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11048,11,5,0,0,6,0,0,T1900045021_TC20190014_bin.89.fa,High,93.91,0.02,93.81,38,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11049,11,3,8,0,0,0,0,TP20200812-DBC77_DT2009055300-1_bin.138.fa,High,94.16,1.38,87.26,43,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11050,10,10,0,0,0,0,0,T1900045313_YK20190002_bin.112.fa,High,91.55,3.06,76.25,37,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11051,10,0,10,0,0,0,0,TP20200812-DBC24_DT2009055247-1_bin.146.fa,High,95.64,0.69,92.19,35,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11052,10,0,10,0,0,0,0,TP20200812-DBC49_DT2009055272-1_bin.396.fa,High,94.6,0.61,91.55,33,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11053,9,2,0,0,7,0,0,T1900045037_TC20190030_bin.127.fa,High,94.5,2.29,83.05,35,17,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11054,9,9,0,0,0,0,0,T1900045318_YK20190007_bin.34.fa,High,92.27,1.22,86.17,31,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11055,9,0,9,0,0,0,0,TP20200812-DBC36_DT2009055259-1_bin.143.fa,High,90.04,1.2,84.04,44,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11056,8,2,0,0,1,0,5,T1900044714_TS20190180_bin.102.fa,High,96.87,1.34,90.17,40,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11057,8,8,0,0,0,0,0,T1900045520_YK20190214_bin.120.fa,High,91.62,0.04,91.42,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11058,8,4,0,0,4,0,0,T1900045693_YK20190387_bin.21.fa,High,90.6,3.1,75.1,35,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11059,8,0,8,0,0,0,0,TP20200812-DBC32_DT2009055255-1_bin.30.fa,High,95.63,0.69,92.18,46,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11060,7,0,0,0,0,0,7,T1900044828_TS20190294_bin.174.fa,High,95,1.25,88.75,38,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11061,7,7,0,0,0,0,0,T1900045477_YK20190171_bin.426.fa,High,95.08,0.71,91.53,26,15,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11062,7,0,7,0,0,0,0,TP20200812-DBC33_DT2009055256-1_bin.170.fa,High,92.72,1.03,87.57,48,19,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11063,7,0,7,0,0,0,0,TP20200812-DBC49_DT2009055272-1_bin.466.fa,High,90.74,1.2,84.74,31,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11064,7,0,7,0,0,0,0,TP20200812-DBC59_DT2009055282-1_bin.64.fa,High,93.62,0.71,90.07,39,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11065,7,0,7,0,0,0,0,TP20200814-DZC117_DT2009055445-1_bin.35.fa,High,92,0,92,38,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11066,6,4,0,0,0,0,2,T1900044555_TS20190021_bin.263.fa,High,92.28,1.61,84.23,30,16,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11067,6,2,0,0,0,0,4,T1900044775_TS20190241_bin.117.fa,High,93.52,4.05,73.27,32,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11068,6,0,0,0,6,0,0,T1900045024_TC20190017_bin.232.fa,High,90.39,1.61,82.34,31,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11069,6,1,0,0,3,0,2,T1900045031_TC20190024_bin.8.fa,High,93.76,0.92,89.16,31,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11070,6,0,0,0,6,0,0,T1900045100_TC20190094_bin.120.fa,High,91.61,0.04,91.41,40,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11071,6,3,0,0,2,0,1,T1900045124_TC20190118_bin.95.fa,High,95.61,0.18,94.71,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11072,6,6,0,0,0,0,0,T1900045511_YK20190205_bin.327.fa,High,94.97,0.25,93.72,35,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11073,6,3,0,0,3,0,0,T1900045662_YK20190356_bin.103.fa,High,92.27,1.34,85.57,31,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11074,6,0,6,0,0,0,0,TP20200815-DZC60_DT2009055530-1_bin.286.fa,High,90.39,2.24,79.19,31,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11075,6,0,6,0,0,0,0,TP20200824-WDL18_DT2009055565-1_bin.364.fa,High,94.09,3.04,78.89,42,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11076,5,0,0,0,0,0,5,T1900044742_TS20190208_bin.275.fa,High,94.85,0.67,91.5,40,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11077,5,0,0,0,5,0,0,T1900045044_TC20190037_bin.195.fa,High,90.26,2.13,79.61,46,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11078,5,0,0,0,5,0,0,T1900045051_TC20190044_bin.22.fa,High,95.99,1.5,88.49,47,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11079,5,0,0,0,5,0,0,T1900045055_TC20190048_bin.11.fa,High,95.84,0.6,92.84,38,19,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_11080,5,0,0,0,5,0,0,T1900045165_TC20190159_bin.371.fa,High,90.32,2.18,79.42,34,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11081,5,3,0,0,2,0,0,T1900045332_YK20190021_bin.128.fa,High,91.78,2.85,77.53,44,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11082,5,5,0,0,0,0,0,T1900045500_YK20190194_bin.158.fa,High,94,2.01,83.95,44,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11083,5,5,0,0,0,0,0,T1900045521_YK20190215_bin.35.fa,High,96.2,0,96.2,37,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11084,5,4,0,0,1,0,0,T1900045533_YK20190227_bin.218.fa,High,91.23,1.2,85.23,39,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11085,5,5,0,0,0,0,0,T1900045635_YK20190329_bin.48.fa,High,94.16,0.21,93.11,30,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11086,5,5,0,0,0,0,0,T1900045707_YK20190401_bin.137.fa,High,94.92,1.38,88.02,44,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11087,5,4,0,0,1,0,0,T1900045709_YK20190403_bin.389.fa,High,93.85,0.17,93,36,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11088,5,0,5,0,0,0,0,TP20200812-DBC20_DT2009055243-1_bin.99.fa,High,94.63,4.05,74.38,32,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11089,5,0,5,0,0,0,0,TP20200812-DBC3_DT2009055226-1_bin.245.fa,High,96.39,0.67,93.04,47,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11090,5,0,5,0,0,0,0,TP20200812-DBC43_DT2009055266-1_bin.229.fa,High,95.69,0.67,92.34,48,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11091,5,0,5,0,0,0,0,TP20200812-DBC48_DT2009055271-1_bin.294.fa,High,93.5,2.03,83.35,33,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11092,5,0,5,0,0,0,0,TP20200812-DBC48_DT2009055271-1_bin.317.fa,High,95.53,0.82,91.43,41,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11093,5,0,5,0,0,0,0,TP20200812-DBC52_DT2009055275-1_bin.51.fa,High,93,3.01,77.95,40,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_11094,5,0,5,0,0,0,0,TP20200812-DBC77_DT2009055300-1_bin.252.fa,High,93.28,0.67,89.93,40,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11095,5,3,1,0,1,0,0,TP20200814-DZC5_DT2009055333-1_bin.259.fa,High,95.19,1.95,85.44,42,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11096,4,0,0,0,0,0,4,T1900044576_TS20190042_bin.226.fa,High,93.39,0,93.39,38,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11097,4,0,0,0,0,0,4,T1900044770_TS20190236_bin.3.fa,High,95.17,0.1,94.67,48,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11098,4,0,0,0,4,0,0,T1900045020_TC20190013_bin.14.fa,High,90.76,3.21,74.71,36,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11099,4,0,0,0,4,0,0,T1900045020_TC20190013_bin.8.fa,High,90.76,0.08,90.36,43,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11100,4,0,0,0,4,0,0,T1900045039_TC20190032_bin.177.fa,High,94.83,0.71,91.28,40,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11101,4,0,0,0,4,0,0,T1900045044_TC20190037_bin.122.fa,High,92.21,2.71,78.66,33,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11102,4,0,0,0,4,0,0,T1900045140_TC20190134_bin.161.fa,High,94.99,1.08,89.59,44,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11103,4,4,0,0,0,0,0,T1900045313_YK20190002_bin.210.fa,High,91.87,2.35,80.12,33,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11104,4,4,0,0,0,0,0,T1900045486_YK20190180_bin.161.fa,High,90.9,3.62,72.8,35,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11105,4,4,0,0,0,0,0,T1900045511_YK20190205_bin.296.fa,High,96.2,0.18,95.3,40,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11106,4,4,0,0,0,0,0,T1900045564_YK20190258_bin.266.fa,High,95.2,1.29,88.75,50,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11107,4,4,0,0,0,0,0,T1900045651_YK20190345_bin.103.fa,High,92.21,0.34,90.51,48,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11108,4,4,0,0,0,0,0,T1900045660_YK20190354_bin.102.fa,High,94.02,2.03,83.87,41,18,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11109,4,4,0,0,0,0,0,T1900045660_YK20190354_bin.294.fa,High,93.18,1.21,87.13,32,15,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11110,4,1,0,0,3,0,0,T1900045665_YK20190359_bin.259.fa,High,90.57,3.34,73.87,28,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11111,4,3,0,0,0,0,1,T1900045667_YK20190361_bin.148.fa,High,93.04,0.97,88.19,44,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11112,4,4,0,0,0,0,0,T1900045684_YK20190378_bin.71.fa,High,95.53,2.43,83.38,40,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11113,4,4,0,0,0,0,0,T1900045695_YK20190389_bin.284.fa,High,93.27,2.73,79.62,46,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11114,4,0,4,0,0,0,0,TP20200812-DBC20_DT2009055243-1_bin.53.fa,High,96.58,1.62,88.48,44,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11115,4,1,3,0,0,0,0,TP20200812-DBC23_DT2009055246-1_bin.48.fa,High,93.29,0,93.29,44,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11116,4,0,4,0,0,0,0,TP20200812-DBC42_DT2009055265-1_bin.259.fa,High,95.97,3.54,78.27,44,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11117,4,0,4,0,0,0,0,TP20200812-DBC55_DT2009055278-1_bin.335.fa,High,96.2,2.95,81.45,48,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11118,4,0,4,0,0,0,0,TP20200812-DBC68_DT2009055291-1_bin.377.fa,High,95.04,2.65,81.79,41,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11119,4,0,4,0,0,0,0,TP20200812-DBC68_DT2009055291-1_bin.479.fa,High,91.65,1.85,82.4,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11120,4,0,4,0,0,0,0,TP20200815-DZC30_DT2009055500-1_bin.168.fa,High,94.37,1.75,85.62,40,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11121,4,0,4,0,0,0,0,TP20200815-DZC43_DT2009055513-1_bin.137.fa,High,96.87,0.08,96.47,45,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11122,4,0,4,0,0,0,0,TP20200824-WDL78_DT2009055587-1_bin.265.fa,High,95.86,0.69,92.41,44,17,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11123,3,0,0,0,0,0,3,T1900044650_TS20190116_bin.20.fa,High,93.7,0.04,93.5,30,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11124,3,0,0,0,0,0,3,T1900044726_TS20190192_bin.371.fa,High,94.39,1.15,88.64,45,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11125,3,0,0,0,0,0,3,T1900044727_TS20190193_bin.327.fa,High,90.6,3.94,70.9,28,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11126,3,0,0,0,0,0,3,T1900044752_TS20190418_bin.137.fa,High,94.16,0.93,89.51,42,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11127,3,1,0,0,0,0,2,T1900044754_TS20190420_bin.466.fa,High,93.26,3.38,76.36,41,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11128,3,1,0,0,0,0,2,T1900044778_TS20190244_bin.262.fa,High,95.87,3.62,77.77,39,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11129,3,0,0,3,0,0,0,T1900044956_TA20190011_bin.102.fa,High,92.34,1.82,83.24,34,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11130,3,0,0,0,3,0,0,T1900045072_TC20190066_bin.99.fa,High,90.69,0.02,90.59,37,17,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11131,3,3,0,0,0,0,0,T1900045480_YK20190174_bin.64.fa,High,94.78,2.48,82.38,39,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11132,3,1,2,0,0,0,0,T1900045501_YK20190195_bin.129.fa,High,92.23,0.28,90.83,30,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11133,3,1,0,0,0,0,2,T1900045517_YK20190211_bin.33.fa,High,92.72,0.58,89.82,27,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11134,3,3,0,0,0,0,0,T1900045542_YK20190236_bin.139.fa,High,92.61,2.87,78.26,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11135,3,1,2,0,0,0,0,T1900045543_YK20190237_bin.97.fa,High,92.41,4.25,71.16,36,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11136,3,3,0,0,0,0,0,T1900045627_YK20190321_bin.111.fa,High,96.53,0,96.53,39,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11137,3,3,0,0,0,0,0,T1900045635_YK20190329_bin.207.fa,High,93.51,0.71,89.96,40,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11138,3,3,0,0,0,0,0,T1900045646_YK20190340_bin.202.fa,High,94.76,1.81,85.71,39,19,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_11139,3,3,0,0,0,0,0,T1900045650_YK20190344_bin.339.fa,High,92.21,2.93,77.56,31,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11140,3,3,0,0,0,0,0,T1900045665_YK20190359_bin.300.fa,High,94.18,2.01,84.13,42,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11141,3,3,0,0,0,0,0,T1900045665_YK20190359_bin.378.fa,High,94.35,0.38,92.45,35,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11142,3,3,0,0,0,0,0,T1900045665_YK20190359_bin.515.fa,High,91.9,1.38,85,31,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11143,3,3,0,0,0,0,0,T1900045665_YK20190359_bin.92.fa,High,92.65,2.68,79.25,47,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11144,3,2,0,0,0,0,1,T1900045683_YK20190377_bin.68.fa,High,90.98,2.71,77.43,37,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11145,3,3,0,0,0,0,0,T1900045700_YK20190394_bin.58.fa,High,93.44,2.35,81.69,40,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11146,3,3,0,0,0,0,0,T1900045709_YK20190403_bin.131.fa,High,97.32,1.48,89.92,42,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11147,3,3,0,0,0,0,0,T1900045711_YK20190405_bin.165.fa,High,93.02,2.87,78.67,45,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11148,3,0,0,0,3,0,0,T1900045773_TC20190227_bin.364.fa,High,96.08,0,96.08,39,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11149,3,0,0,0,3,0,0,T1900045773_TC20190227_bin.428.fa,High,93.18,0.85,88.93,50,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11150,3,0,0,0,3,0,0,T1900045776_TC20190230_bin.292.fa,High,91.87,0.63,88.72,45,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11151,3,3,0,0,0,0,0,T2001009370_Yak-NA_bin.202.fa,High,90.09,0.86,85.79,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11152,3,0,3,0,0,0,0,TP20200812-DBC22_DT2009055245-1_bin.69.fa,High,94.67,2.71,81.12,49,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11153,3,0,3,0,0,0,0,TP20200812-DBC28_DT2009055251-1_bin.127.fa,High,95.77,4.27,74.42,40,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11154,3,0,3,0,0,0,0,TP20200812-DBC31_DT2009055254-1_bin.575.fa,High,95.64,0.67,92.29,50,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11155,3,0,3,0,0,0,0,TP20200812-DBC34_DT2009055257-1_bin.337.fa,High,95.44,0.04,95.24,38,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11156,3,0,3,0,0,0,0,TP20200812-DBC36_DT2009055259-1_bin.286.fa,High,92.02,2.39,80.07,32,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11157,3,0,3,0,0,0,0,TP20200812-DBC40_DT2009055263-1_bin.251.fa,High,90.13,0.78,86.23,32,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11158,3,0,3,0,0,0,0,TP20200812-DBC41_DT2009055264-1_bin.4.fa,High,96.53,1.36,89.73,40,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11159,3,0,2,0,0,0,1,TP20200812-DBC64_DT2009055287-1_bin.300.fa,High,91.35,4.63,68.2,31,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11160,3,0,3,0,0,0,0,TP20200812-DBC68_DT2009055291-1_bin.347.fa,High,94.52,0.69,91.07,42,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11161,3,0,3,0,0,0,0,TP20200812-DBC95_DT2009055318-1_bin.108.fa,High,95.19,0.69,91.74,44,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11162,3,0,3,0,0,0,0,TP20200812-DBC95_DT2009055318-1_bin.113.fa,High,94.61,0.71,91.06,38,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11163,3,0,3,0,0,0,0,TP20200812-DBC95_DT2009055318-1_bin.150.fa,High,95.88,0.38,93.98,44,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11164,3,0,1,0,0,0,2,TP20200814-DZC119_DT2009055447-1_bin.308.fa,High,92.85,1.03,87.7,41,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11165,3,0,0,0,0,0,3,TP20200814-DZC126_DT2009055454-1_bin.136.fa,High,91.81,0.76,88.01,36,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11166,3,0,1,0,0,0,2,TP20200814-DZC4_DT2009055332-1_bin.72.fa,High,94.02,3.9,74.52,48,18,0,2,0,d__Bacteria,p__Firmicutes_A
SGB_11167,3,0,2,0,0,0,1,TP20200814-DZC59_DT2009055387-1_bin.22.fa,High,93.47,0.86,89.17,40,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_11168,3,0,3,0,0,0,0,TP20200815-DZC20_DT2009055490-1_bin.335.fa,High,93.31,1.2,87.31,32,18,0,0,0,d__Bacteria,p__Firmicutes_A
